Client_ID,Address_1,Address_2,Zipcode
C00002161,7262 Marlborough Lane,,10036
C00002162,381 Old Main St.,,10028
C00002163,276 Van Dyke Rd.,,48224
C00002164,213 Joy Ridge Lane,,47604
C00002165,72 Plumb Branch St.,,47832
C00002166,8257 Buckingham Drive,,45376
C00002167,8706 San Carlos Court,,10249
C00002168,8292 Durham Ave.,,47721
C00002169,8618 W. Bradford St.,,46951
C00002170,554 East High Noon Street,,45994
C00002171,9233 Parker St.,,10007
C00002172,78 Thomas Dr.,,42801
C00002173,44 Cambridge Ave.,,2138
C00002174,787 Essex Drive,,47823
C00002175,8936 Fairfield Dr.,,45984
C00002176,983 Westport Dr.,,46384
C00002177,225 Rockwell Avenue,,47603
C00002178,106 Valley Rd.,,45393
C00002179,653 Greystone Drive,,2115
C00002180,339 Beacon Street,,1144
C00002181,296C Market Lane,,40950
C00002182,8866 Holly Drive,,14622
C00002183,87 Kingston St.,,14623
C00002184,8068 West Heritage Dr.,,48939
C00002185,884 Clay St.,,49531
C00002186,302 Cleveland Road,,1607
C00002187,46 West Bridgeton Ave.,,47175
C00002188,7993 Clay Drive,,42289
C00002189,102 Lake Forest St.,,42290
C00002190,7535 Westport Street,,42656
C00002191,258 Third Avenue,,47828
C00002192,72 Bridge Dr.,,10041
C00002193,801 Foxrun Dr.,,10095
C00002194,8545 Maple Ave.,,14221
C00002195,601 Gartner St.,,48292
C00002196,12 Sherwood Ave.,,41748
C00002197,475 Cedarwood Drive,,41100
C00002198,56 Ryan St.,,43294
C00002199,47 Monroe Drive,,48294
C00002200,88 Country St.,,41885
C00002201,851 Wrangler Court,,44312
C00002202,2 Snake Hill Rd.,,41966
C00002203,1 W. Newport Ave.,,43267
C00002204,9091 Augusta Street,,45304
C00002205,944 North Airport Drive,,1854
C00002206,8171 Hillside Drive,,49823
C00002207,79 Valley Court,,44235
C00002208,8093 North Vernon Ave.,,46204
C00002209,7087 Cardinal Road,,41718
C00002210,962 Market St.,,45796
C00002211,66 Harvey St.,,40102
C00002212,13 East Bridgeton Ave.,,45056
C00002213,7277 Somerset St.,,43579
C00002214,900 Poplar Rd.,,41001
C00002215,46 Mechanic Lane,,48485
C00002216,900 Colonial St.,,10154
C00002217,491 N. Vale Ave.,,10003
C00002218,521 Walnutwood Dr.,,48196
C00002219,504 Winding Way Dr.,,44324
C00002220,601 Kent Drive,,45300
C00002221,9 Spruce Avenue,,43402
C00002222,28 Front Ave.,,10260
C00002223,51 North Jackson Ave.,,44635
C00002224,293 N. Shirley St.,,49376
C00002225,49 Kirkland Dr.,,43434
C00002226,152 Cedar Street,,46638
C00002227,8446 Park Ave.,,40152
C00002228,29 West Schoolhouse St.,,47224
C00002229,9126A Valley Farms St.,,42997
C00002230,628 N. Fairway St.,,43279
C00002231,1 W. Ridgewood Avenue,,40806
C00002232,83 Garden Drive,,47966
C00002233,75 Green Hill St.,,40667
C00002235,2 Johnson Dr.,,46454
C00002236,41 Crescent Rd.,,49519
C00002237,8546 Brown Dr.,,47129
C00002238,981 Richardson Dr.,,40903
C00002239,95 Atlantic St.,,44869
C00002240,316 Cobblestone Street,,41356
C00002241,420 Mammoth Court,,43183
C00002242,892 Longfellow Street,,10120
C00002243,347 Proctor Street,,10026
C00002246,16 SW. West Ave.,,1851
C00002247,48 North Eagle Dr.,,43606
C00002248,8007 Queen Court,,43481
C00002249,9190 Constitution St.,,44910
C00002250,17 West Arrowhead Street,,46634
C00002251,474 Berkshire Lane,,43550
C00002252,469 W. Circle Ave.,,42860
C00002253,9450 Winchester Street,,44535
C00002254,8760 Shady St.,,47026
C00002255,73 Lilac Street,,14222
C00002256,6 East Queen Rd.,,46096
C00002257,18 Old Vermont Street,,48633
C00002258,1 Pendergast Dr.,,48669
C00002259,515 N. Woodsman Street,,46402
C00002260,8945 E. Grant Street,,48214
C00002261,8541 East Longbranch Ave.,,49818
C00002263,9297 Wayne Street,,10123
C00002264,7 Oak Drive,,41035
C00002265,7408 Pulaski Street,,40217
C00002266,961 Spruce Drive,,44803
C00002267,23 Miles Dr.,,10024
C00002268,9338 Nicolls St.,,44868
C00002269,41 North Country Club Ave.,,1608
C00002270,7774 Walnut Circle,,2723
C00002271,991 North Meadowbrook Ave.,,2723
C00002274,141 High Road,,2293
C00002275,91 Catherine Court,,2196
C00002276,93 W. Branch Avenue,,43296
C00002277,218 Del Monte St.,,10025
C00002278,7421 Prospect Street,,10702
C00002279,8044 Laurel Street,,47053
C00002280,420 Lake Forest Drive,,40338
C00002281,84B South Street,,10703
C00002282,36 Paris Hill Court,,1905
C00002283,622 Wall Avenue,,10025
C00002286,15 Henry Smith Street,,45184
C00002287,193 Foxrun Ave.,,43963
C00002288,1 Brook Drive,,41699
C00002289,51 St Paul Lane,,48389
C00002290,51 Queen Street,,45472
C00002291,50 Cypress St.,,42323
C00002292,8032 North Drive,,2171
C00002293,7097 Circle Drive,,10116
C00002294,262 Homewood Street,,49376
C00002295,2 W. Orange Ave.,,46187
C00002296,357 Arnold St.,,49043
C00002297,419 West Constitution Lane,,1606
C00002298,9106 N. Plymouth Street,,1607
C00002299,7881 Brook St.,,43011
C00002300,641 Briarwood Lane,,43090
C00002301,584 4th Avenue,,49488
C00002302,7946 Oak Valley Circle,,44457
C00002303,256 W. Wentworth Street,,2723
C00002304,433 Sage St.,,2723
C00002305,7565 Pierce Rd.,,43980
C00002306,337 West Westport Drive,,41475
C00002307,8840 Oak Valley Dr.,,48411
C00002308,7531 West 1st St.,,49682
C00002309,29 South Whitemarsh Dr.,,49969
C00002310,640 West Deerfield Lane,,47217
C00002311,215 W. Livingston Circle,,40659
C00002312,74 Beach Ave.,,49128
C00002313,9553 Walnutwood Street,,40353
C00002314,602 Wood Rd.,,42613
C00002315,59 Hamilton St.,,45188
C00002316,7629 North School Street,,10154
C00002317,58 Baker Drive,,10107
C00002318,560 W. Del Monte Dr.,,43486
C00002319,76 Princeton St.,,48712
C00002320,85 John Ave.,,1910
C00002321,8161 Golden Star St.,,42908
C00002322,8386 Summerhouse Ave.,,48053
C00002323,39 W. 10th Rd.,,1608
C00002324,760 University Street,,40814
C00002325,8079 Big Rock Cove St.,,43728
C00002326,99 Bald Hill Court,,47633
C00002327,121 Honey Creek St.,,44712
C00002328,9960 West Durham Ave.,,43132
C00002329,747 Atlantic Lane,,42805
C00002330,475 Grant Ave.,,40711
C00002331,9562 Gainsway Lane,,41029
C00002332,2 Snake Hill Ave.,,1903
C00002333,9716 Pawnee Ave.,,1904
C00002335,190 South Birchpond Dr.,,49077
C00002336,9 George St.,,44747
C00002337,8279 Henry St.,,44852
C00002338,417 Vernon Dr.,,2305
C00002339,47 Cemetery Lane,,2305
C00002340,68 Alton Ave.,,48770
C00002341,38 Crescent Road,,49146
C00002342,550 North Linden St.,,44978
C00002343,9543 Sage Ave.,,10261
C00002344,58 School Drive,,44267
C00002345,9322 E. Johnson Ave.,,49338
C00002346,9978 Lexington Street,,48926
C00002347,8952 Catherine Drive,,40505
C00002348,9655 Edgewater Ave.,,47439
C00002349,563 Sulphur Springs Street,,46388
C00002350,9601 Edgefield Street,,49755
C00002351,61 Clinton St.,,47645
C00002352,115 West Heritage Dr.,,41520
C00002353,9207 Walnut St.,,42692
C00002354,926 Fairview St.,,10259
C00002355,367 Tunnel Dr.,,40635
C00002356,765 Court Drive,,45185
C00002357,437 Yukon Drive,,45242
C00002358,8 Creek St.,,45078
C00002359,48 Woodside Court,,44508
C00002361,480 Birchpond Drive,,2109
C00002362,792 Vermont Ave.,,2266
C00002363,146 Bedford St.,,46223
C00002364,15 Wild Rose Dr.,,2138
C00002365,783 Franklin Drive,,42558
C00002366,862 Roehampton Rd.,,48730
C00002367,335 Taylor Dr.,,40068
C00002368,439 Division St.,,41336
C00002369,8286 Sussex Street,,42086
C00002370,6 East Rockledge Street,,47834
C00002371,250 Golf Court,,46281
C00002372,936 Philmont Avenue,,47527
C00002373,485 E. Leatherwood St.,,44712
C00002374,9621 NE. Temple Ave.,,2217
C00002375,8297 Winding Way Dr.,,45914
C00002376,5 Myrtle Street,,47322
C00002377,12 South Second St.,,32122
C00002378,589 Roberts Dr.,,44702
C00002379,417 North Gulf Court,,45332
C00002380,8509 Gainsway Street,,42983
C00002381,4 Greystone Dr.,,41119
C00002382,198 Old York Ave.,,43702
C00002383,598 Grandrose Lane,,42604
C00002384,402 Crescent St.,,47325
C00002385,8379 Sherwood Avenue,,45550
C00002386,318 W. Victoria Lane,,44543
C00002387,9047 Division St.,,13219
C00002388,9186 South Applegate Ave.,,45643
C00002389,558 Littleton St.,,45313
C00002390,698 W. Orchard Lane,,2742
C00002391,796 Poplar Lane,,10028
C00002392,918 Madison St.,,49126
C00002393,89 Snake Hill Court,,48834
C00002394,8460 Lafayette St.,,49862
C00002395,15 Acacia Drive,,43516
C00002396,8064 Central Dr.,,47208
C00002397,7723 Oak Meadow Lane,,40644
C00002398,120 Howard Court,,2143
C00002399,224 Greystone Street,,46793
C00002400,710 W. Homewood Lane,,43456
C00002401,426 Andover Street,,45145
C00002402,915 Pineknoll Street,,40041
C00002403,7662 Joy Ridge Ave.,,10035
C00002404,9821 Strawberry Rd.,,48851
C00002405,7814 Wagon Ave.,,42831
C00002406,7561 Corona St.,,30698
C00002407,51 Bank Street,,1151
C00002408,358 Strawberry Ave.,,40498
C00002409,83 Logan Street,,40408
C00002410,7106 San Carlos Lane,,44373
C00002411,554 Sunnyslope Ave.,,46975
C00002412,194 Greenview Ave.,,48862
C00002413,427 Rockaway Street,,45405
C00002414,91 Mayflower St.,,47947
C00002415,7921 Linda Ave.,,40699
C00002416,7589 North Shadow Brook Court,,45930
C00002417,486 Pennsylvania Ave.,,1612
C00002418,7153 Clinton Street,,10101
C00002419,733 Rockwell Street,,10020
C00002420,35 S. Pleasant Street,,1613
C00002421,3 NE. Birchwood St.,,1612
C00002422,32 Oklahoma Drive,,40432
C00002423,11B Sutor Ave.,,44180
C00002424,8046 Crescent St.,,44679
C00002425,9406 Shub Farm St.,,40439
C00002426,717 East Clinton Street,,48134
C00002427,608 Cactus Ave.,,43319
C00002428,71 Briarwood Circle,,10001
C00002429,9693 Charles St.,,49912
C00002430,902 Manchester Rd.,,42294
C00002431,950 Summerhouse Ave.,,14624
C00002432,211 North Henry St.,,49106
C00002433,98 Foxrun Street,,44643
C00002434,9 Virginia Ave.,,47122
C00002435,550 Meadow Avenue,,48557
C00002436,40 Liberty Ave.,,46308
C00002437,9775 Winding Way St.,,48054
C00002438,62 Liberty Rd.,,40342
C00002439,597 Mulberry Lane,,42351
C00002440,326 W. Smith Store Drive,,48372
C00002441,9761 Alderwood Lane,,10129
C00002442,7 Atlantic Lane,,10103
C00002443,92 Carpenter Road,,14625
C00002444,8844 Wellington Drive,,40207
C00002445,86 Heather St.,,42623
C00002447,868 West Rocky River St.,,45925
C00002448,120 Bear Hill St.,,40583
C00002449,9 Sage Rd.,,10017
C00002450,522 N. Glenholme Drive,,49749
C00002451,521 Hilltop Drive,,48371
C00002452,9628 Shub Farm St.,,44319
C00002453,636 Princess St.,,46247
C00002454,8292 Brookside Ave.,,1843
C00002455,855 Railroad Lane,,44298
C00002456,131 Bellevue Ave.,,40953
C00002457,7443 Snake Hill Ave.,,47629
C00002458,53 Cedar St.,,41620
C00002459,34 Wintergreen Lane,,42351
C00002460,442 East Somerset St.,,43874
C00002461,9231 Olive Lane,,47847
C00002462,84 W. Augusta Drive,,40275
C00002463,606 South Marlborough Rd.,,47230
C00002464,50 Johnson Street,,44393
C00002465,9753 Beaver Ridge St.,,1152
C00002467,483 South Creek Dr.,,44956
C00002468,797 Third Ave.,,2143
C00002469,82 Tunnel Dr.,,40472
C00002470,907 Lantern Street,,40724
C00002471,80 Plumb Branch Dr.,,46245
C00002472,176 Big Rock Cove Dr.,,49139
C00002473,876 Academy Street,,46326
C00002474,56 W. Newcastle Street,,43587
C00002475,7351 Pilgrim Street,,46796
C00002476,7227 Foster Avenue,,14626
C00002477,176 University Ave.,,14627
C00002478,909 W. Sutor Lane,,1613
C00002479,997 Cherry Hill Ave.,,44202
C00002480,1 Mill Street,,46983
C00002481,895 Cypress Circle,,40003
C00002482,74 Tailwater St.,,42913
C00002483,8870 South Beech Avenue,,46006
C00002484,561 York Court,,46104
C00002485,60 West Avenue,,45627
C00002486,786 Beechwood Ave.,,10704
C00002487,969 Old Woodside Drive,,44346
C00002488,304 Sutor St.,,2203
C00002489,854 Catherine Street,,47828
C00002490,7798 Pineknoll Dr.,,2723
C00002491,52 Plumb Branch St.,,48707
C00002492,550 Hill St.,,43472
C00002493,619 Holly Ave.,,10173
C00002494,939 Railroad Ave.,,46952
C00002495,673 Plumb Branch Street,,2305
C00002496,24 Iroquois St.,,10128
C00002497,9030 N. Lakeview St.,,44444
C00002498,9784 Dogwood Street,,44233
C00002499,8799 10th St.,,48301
C00002500,8662 Pilgrim Street,,46327
C00002501,7064 Buckingham Road,,41358
C00002502,38 Rocky River Dr.,,10027
C00002503,375 Vermont Ave.,,46536
C00002504,428 Penn Ave.,,2724
C00002505,501 Madison St.,,42526
C00002506,64 Bay Drive,,10705
C00002507,8724 Stillwater St.,,40666
C00002508,383 Helen St.,,43174
C00002509,7 S. Dogwood Street,,43149
C00002510,81 Golden Star St.,,44149
C00002511,347 NE. Mammoth Avenue,,44712
C00002512,1 Prospect Road,,45126
C00002513,75 Sunnyslope St.,,47707
C00002514,741 NW. Brickyard Lane,,2269
C00002515,713 College Road,,46026
C00002516,507 North Avenue,,48276
C00002517,592 Heritage Rd.,,42855
C00002518,931 Beacon Dr.,,44461
C00002519,9443 Chestnut Street,,47787
C00002520,698 Jockey Hollow Circle,,49493
C00002521,9060 W. Coffee Court,,1851
C00002522,7 Beaver Ridge St.,,44341
C00002523,7028 S. Oklahoma Road,,44364
C00002524,9868 La Sierra Drive,,43764
C00002525,414 Garfield Circle,,42775
C00002526,177 Old Addison Street,,10036
C00002527,7832 N. Newcastle Dr.,,45035
C00002528,8280 Joy Ridge Street,,48457
C00002529,86 Trenton Rd.,,45892
C00002530,8 Augusta Street,,42412
C00002531,569 Harvard St.,,47189
C00002532,8001 Brook St.,,49495
C00002533,790 Garfield Avenue,,43436
C00002534,9016 Canal Street,,10177
C00002535,7622 Water Ave.,,10080
C00002536,732 Galvin Court,,40818
C00002537,78 8th St.,,44687
C00002538,7453 Lower River St.,,2138
C00002539,96 Third Street,,47234
C00002540,9873 Rocky River St.,,43893
C00002542,968 E. Wilson Lane,,46941
C00002543,393 West Street,,43866
C00002545,289 E. Williams Street,,2204
C00002546,11 Philmont Dr.,,45028
C00002547,38 Sheffield Street,,1603
C00002548,177 Lexington St.,,1604
C00002549,33 Willow Avenue,,40297
C00002550,992 Cherry Hill St.,,10153
C00002551,674 Laurel St.,,40044
C00002552,806 Armstrong Street,,48281
C00002553,45 Railroad Rd.,,41150
C00002554,417 Fifth St.,,48981
C00002555,379 Old Shore St.,,40451
C00002556,8 Jackson Ave.,,45762
C00002557,41 North Surrey Street,,44068
C00002558,527 Goldfield Street,,41302
C00002559,8978 Myers Rd.,,43244
C00002560,56 Linden St.,,43685
C00002561,9041 Livingston St.,,1601
C00002562,41 SW. Cobblestone Road,,46813
C00002563,2 Leeton Ridge Street,,40957
C00002565,902 Vernon Street,,47635
C00002566,40 South Ridgewood Street,,49567
C00002567,9063 Campfire Ave.,,45750
C00002568,9468 Cherry St.,,40238
C00002569,126 East Paris Hill Rd.,,1843
C00002570,341 East Newport Road,,1843
C00002571,83 10th St.,,44560
C00002572,37 Schoolhouse Street,,10010
C00002573,522 Princeton Ave.,,10282
C00002574,7586 Lakeshore Street,,46053
C00002576,8518 SE. Edgemont Rd.,,40668
C00002577,758 4th Ave.,,40952
C00002578,46 S. Creek Ave.,,10705
C00002579,944 Liberty St.,,44410
C00002580,775 SW. Charles Ave.,,44280
C00002581,7674 Liberty Lane,,48236
C00002582,41 N. Linda St.,,1199
C00002583,8391 Wayne Court,,14638
C00002584,25 Mayfair Street,,44923
C00002585,81 NW. 53rd Drive,,14639
C00002586,9884 Stonybrook Rd.,,48860
C00002587,729 Hill Street,,47455
C00002588,9 High Noon St.,,44930
C00002589,509 Birch Hill Ave.,,48337
C00002590,8462 Cypress Road,,41423
C00002591,83 Glenwood Avenue,,46546
C00002592,61 Oxford Circle,,10018
C00002593,164 Old Tallwood Lane,,10044
C00002594,7079 Shady St.,,1851
C00002596,61 Bank St.,,42373
C00002597,46 Whitemarsh St.,,47639
C00002598,321 Country Club Rd.,,40549
C00002599,184 Longfellow Dr.,,10027
C00002600,9773 Myers Ave.,,45771
C00002601,8777 Mayflower St.,,42842
C00002602,979 Leatherwood Ave.,,47295
C00002603,209 Meadow Drive,,49460
C00002604,821 East Bowman St.,,46841
C00002605,34 N. Green Lake Ave.,,48946
C00002606,303 Railroad Street,,45137
C00002607,493 Ketch Harbour Street,,48488
C00002608,5 Bear Hill St.,,2305
C00002609,757 Fairview Rd.,,10036
C00002610,8435 Fairway Ave.,,10014
C00002611,8778 Hawthorne Lane,,13220
C00002612,69 Beechwood Drive,,42139
C00002613,2 Wayne St.,,10004
C00002614,9601 Pine Circle,,44283
C00002615,875 Old Greenview Ave.,,45613
C00002616,71 New Street,,14220
C00002617,296 Goldfield Street,,14217
C00002618,456 Lafayette Street,,45289
C00002619,9907 Cambridge Ave.,,49650
C00002620,755 East Central Lane,,46752
C00002621,99 Galvin Road,,1111
C00002622,9624 Addison St.,,2143
C00002623,9931 Pheasant St.,,47137
C00002625,22 Crescent Street,,2742
C00002626,7803 Corona Lane,,10154
C00002628,117 Princess St.,,10185
C00002629,63 Van Dyke St.,,10107
C00002630,36 East Charles St.,,44829
C00002631,7791 Beacon Court,,44860
C00002632,813 S. Edgewood Ave.,,40298
C00002633,8068 Circle Lane,,10171
C00002635,949 Shore Street,,43796
C00002636,17 East Grand Dr.,,43590
C00002637,6 Pulaski St.,,40691
C00002638,7370 Annadale Lane,,10120
C00002639,449 Race Ave.,,42083
C00002640,688 South Sunnyslope Street,,43751
C00002642,26 Tower Rd.,,49292
C00002643,8434 W. Academy St.,,41782
C00002644,8013 Rockledge St.,,42372
C00002645,84 Philmont Street,,40511
C00002646,456 Bradford Ave.,,41270
C00002647,26 Holly Street,,2119
C00002648,71 Laurel Ave.,,2228
C00002650,25 Halifax Dr.,,14642
C00002651,262 Windfall St.,,14643
C00002652,7183 Mechanic Street,,41178
C00002653,5 Hilltop Ave.,,10129
C00002654,9241 Whitemarsh Dr.,,2269
C00002655,8414 Kingston Street,,46399
C00002656,8 North Bay Road,,41618
C00002657,7509 Peninsula Court,,49804
C00002658,761 Silver Spear Avenue,,40417
C00002659,938 Gartner Street,,46351
C00002661,1 Applegate St.,,10009
C00002662,8673 Ridgeview Ave.,,10022
C00002663,52 Glen Ridge Rd.,,43353
C00002666,73 Roberts Road,,48414
C00002667,48 North Tailwater Ave.,,2241
C00002668,305 Oxford Drive,,2203
C00002669,1 Hartford Street,,1115
C00002670,5 Mayfair Court,,40205
C00002671,11 Van Dyke Rd.,,46469
C00002672,55 Selby Dr.,,41125
C00002673,48 Foster Ave.,,2459
C00002674,420 Birch Hill Drive,,2460
C00002675,10 W. Manor Station Dr.,,42007
C00002676,79 San Juan Lane,,2724
C00002677,8594 Mechanic St.,,49508
C00002678,1 N. Edgemont St.,,47243
C00002679,8461 S. Edgefield Dr.,,10022
C00002680,8750 Canterbury Circle,,10168
C00002681,8179 East Big Rock Cove Lane,,41971
C00002682,7422 W. Lafayette Street,,43222
C00002683,937 Woodland Street,,1602
C00002684,52 Bedford Drive,,43289
C00002685,438 Shipley Lane,,43587
C00002686,9259 West Surrey St.,,49373
C00002687,961 South Crescent Rd.,,41948
C00002688,730 Railroad Lane,,1905
C00002689,94 N. Manhattan Dr.,,47029
C00002690,6 Harrison Street,,2305
C00002691,9080 Smoky Hollow Rd.,,45173
C00002692,27 Greenview Street,,43878
C00002693,328 Sunnyslope St.,,44691
C00002694,9602 Evergreen St.,,43825
C00002695,246 Holly Ave.,,42356
C00002696,513 North Dr.,,41592
C00002697,94 North Sussex Street,,46355
C00002698,7867 Wild Horse Dr.,,49143
C00002699,8535 6th St.,,42699
C00002700,7288 6th Dr.,,41187
C00002701,4 Dunbar Ave.,,10012
C00002702,805 Albany Street,,41123
C00002703,9190 N. Hartford St.,,49254
C00002704,9 Poor House Ave.,,10111
C00002705,991 Ashley Rd.,,40722
C00002706,7144 Court Rd.,,48604
C00002707,29 10th Court,,49932
C00002708,3 Van Dyke Street,,40799
C00002709,6 Parker Lane,,49027
C00002712,22 W. George St.,,44718
C00002713,28 10th Ave.,,44545
C00002714,7633 Broad Road,,47686
C00002715,9847 Garfield St.,,43068
C00002716,530 Border St.,,43650
C00002717,803 Overlook Drive,,47651
C00002718,7271 Cedar Dr.,,49808
C00002719,366 Edgewood Street,,49210
C00002720,8109 Redwood Drive,,10013
C00002721,7600 Marvon Ave.,,49064
C00002724,8168 Princess Drive,,47310
C00002726,7677 Goldfield Lane,,10261
C00002727,9276 North Essex St.,,10279
C00002728,85 Marshall Street,,40001
C00002729,714 West Market Dr.,,10038
C00002730,32 West Foxrun St.,,48301
C00002731,245 Valley Farms St.,,48342
C00002732,1 South Gonzales Street,,2744
C00002733,3 George Drive,,40783
C00002734,9331 Fairfield Street,,44562
C00002735,7159 Eagle Avenue,,43514
C00002736,8 Prospect St.,,10045
C00002738,904 Greystone Rd.,,10185
C00002739,7309 River Dr.,,41621
C00002740,702 2nd St.,,48523
C00002741,9897 North Foxrun Avenue,,43116
C00002742,75 Marshall Drive,,2461
C00002743,95 W. Hartford Drive,,14211
C00002744,921 Westminster Ave.,,14264
C00002745,631 Oak Drive,,47247
C00002746,588 S. Buttonwood Road,,10167
C00002747,89 Euclid St.,,46114
C00002748,8831 Lake View Ave.,,48407
C00002749,9688 Lake View Dr.,,43605
C00002750,79 Winding Way Ave.,,42056
C00002751,684 East St.,,41403
C00002752,7740 N. Hilltop St.,,1603
C00002754,8752 Branch Street,,47181
C00002755,29 Santa Clara Lane,,10123
C00002756,20 East Harvey St.,,47996
